PartId,PartNumber,Type,Code
40546,ZMA014DE,0,INST
73576,135815,0,REM
847747054533631670,862460,1,GWA
51594,450050HA-02,1,KTHD
1126791032554523328,XCD7670,0,BEARB
23566,OF202085,1,RES
52261,0381120225A,1,KTIF
986178449732394507,136152V,1,SEI
1118273393375194935,CF5420,0,KTHD
71022,LS2154,1,BTI
74256,XCT3220-9,1,KTHD
55449,0465021,2,KTHD
11409,0351700020,2,KTIA
44728,98TS8535,1,RES
72198,X0303930075,1,KTF
21110,CD5638,1,KTHD
69062,PSP205,0,PLAST
52409,CB4090,1,KTHD
53932,98JT001014,1,RES
73415,X120410-2,1,SEI
38985,474114-01,1,KTHD
55947,X0371981105-2,1,KTIA
56666,X414002,1,SLASK
74533,CU0648,1,KTHD
72727,XCT4275-7,1,KTHD
38646,GF25228,1,RES
22627,K08101007,0,KINA
70900,X0471453005,1,KTHD
19631,98347100,1,KTIF
52127,ZZMA0405ES,2,ÖVR
48347,TD5863,1,KTIA
23893,98OÖ4104,1,RES
1203551079726058891,X470176V,1,KTHD
21666,EF122002,1,RES
845488111050156100,GW125250,1,GWA
1081821027661153767,ET1896,1,SEI
52989,415148,1,SLASK
1237357916519486844,330033VA-03,1,KTIF
23558,OF200120,1,RES
71144,700520,1,BTI
1091477424475826265,#REF_2016,0,REF
840655124010686173,CG6028,1,KTHD
26166,98TU6600,1,KTIF
48122,98JS0090,1,KTIS
866988954122621821,91935037,0,GBA
17764,980371280755,1,RES
63142,0113XXX,2,SE
55527,98SF820V,0,RES
902297605055034848,X471406-224,1,KTHD
76856,XGF20378-1,1,RÖRI
37156,MSL20,0,BULT
56346,98XXTB5020,1,KTHD
68443,EH331716,1,SEHD
19686,98351000,1,RES
63857,ZMA04541FI,0,INST
68406,X9507532179,0,NORD
19762,98354003-00,1,KTHD
886700224847939176,GF1512,1,RÖR
1216185151690608982,XCD561801,1,KTHD
1271846078729777177,CU4306ZM,1,KTHD
71345,0371921100A,1,KTIA
73031,EH3802,1,SEHD
22663,98KA0630,1,RES
24449,98TB5060,1,RES
76972,CU6934,1,KTHD
71577,1713571,1,SE
52353,98330600-4,1,KTIS
50720,98PSTYR12,1,RES
1167268931956198672,919350135,0,GWA
68177,0471300550A,1,KTHD
24876,TG2870,1,KTA
63195,EH294715,1,SEI
70817,TD840017,1,KTIF
59443,ET257714,1,SEI
863997489249221940,XCT8611,1,KTHP
845488115345122710,GW309270,1,GWA
74860,X0381270405-4,1,KTIF
1142300678898791142,CU0584ZM,1,KTHD
71387,CU5321,1,KTHD
1075891471243892029,XCD7494,1,KTHD
48286,XTI5010,1,KTIF
72606,PBOX070,0,ÖVRIGT
1084506050148954532,#REF_1006,0,REF
48084,GB3058,1,SLASK
845488113197641127,GW210195,1,GWA
37326,452110,1,KTHD
69993,LS3140,1,BTI
17858,980371481105,1,KTIF
72404,XX333500,1,KTHD
23617,98OF203130,1,RES
19140,262124,0,KE
1218857580312658712,X0471080115-1ZM,1,KTHD
50884,X334031,1,KTIA
52433,CD5428,1,KTHD
63414,980375900150AA,1,KTIS
68416,X0120705005NC,1,SEI
52210,X0471350755-2,1,KTHD
39116,520032-02,1,RÖRI
77045,XGF25345,0,BEARB
58783,GB3086,1,SLASK
25813,TT823406,1,KTIF
882281112659911388,XEH3990,1,SEHD
20260,620065,1,RÖR
19463,330163,1,KTIA
76789,X0471300555N-9,1,KTHD
22676,KART16,0,EMB
72483,XTD5936,1,KTIA
28282,98CT2214,1,RES
886700223774197237,520111D,1,RÖR
72705,X0471110150-3,1,KTHD
68055,TD7754,1,KTHD
25735,TT733606,1,KTIA
75040,X156455,1,SE
40483,98ZZMA0362ES,2,ÖVR
39234,98X0140509200,1,SEHD
23135,KT132002,1,RES
63308,X170500,1,SE
1238163821044605943,110080H-03,1,SE
847747050238663601,852210,1,GWA
72048,X0471110150-2,1,KTHD
69165,0120705500I,1,SEI
76983,CU6942,1,KTHD
22722,KED1290S,0,KINA
72617,98X620053-1,1,RÖR
72502,144405,1,SEHD
22263,98EK125602,1,RES
59138,144300,1,SEHD
73056,334050,1,KTIF
38790,981001,1,ÖVR
40164,XMAG2035,0,ÖVRIGT
63600,309610S,1,KTF
21521,98D2325,1,RES
845488111050156118,GW123235,1,GWA
76040,TI2163,0,BEARB
23706,98OF253090,1,RES
23832,OS1606,1,RES
41014,SF20260,0,BULT
39918,X0471351505,1,KTHD
37159,X0381270925,1,KTIF
24257,RSP200,0,PLÅT
999508288602508593,EH1260,1,SEI
68388,CT550616,1,KTHD
51225,GB4018,1,SLASK
26492,ÖÖPE250200,0,RÖR
36896,XTU5580-1,1,RES
1133025717187898339,X461410,1,KTHD
69995,LS3152,1,BTI
50362,GB3026,1,SLASK
22217,EK081002,1,RES
39348,ET7525,1,SEHD
74540,CU4946,1,KTHD
71946,XEH3206,1,SEHD
39944,GF30300,1,RES
847747052386147335,861045,1,GWA
51719,98JT002613,1,RES
24805,TD8297,0,BEARB
19429,98309756-00,1,KTA
21785,98EH006102,1,RES
845496443285560051,843090,1,GWA
886345453070880825,EV0714,1,GBA
30130,475012,1,KTHD
70416,LV0264,1,BTI
25995,TU3430,1,RES
1129049559718244540,485240ZM,1,KTHD
4378,0220020800,2,KE
831752321728184904,CT8179,1,KTHP
32141,CG4760,1,KTHD
74688,EH1868,1,SEHD
38687,0471260750N,1,KTHD
38338,98TU857509,1,RES
58687,TI8314,1,KTHD
28312,CT4260,1,KTHD
26468,98ÖÖB31545,0,RES
40787,ZMA0452NO,0,INST
20547,98911800-00,0,RES
73722,EH1769,1,SEHD
56303,360033HA-02,1,KTIF
74289,X0471261105A-9,1,KTHD
4191,980210031750,2,KE
40199,ZPL0302,0,INST
27807,98030330-00,1,KTF
24277,RVJ153,0,JÄRN
73996,XTI2138,1,KTA
71596,LB4010,1,BTI
41069,X304009,1,KTF
38749,198481,2,SEHD
74874,XTD5534-3,1,KTHD
1016514093636488977,XCT362016-9,1,KTHD
39267,98EF5131,0,RES
76344,XCT0136-20,1,KTHD
38746,198181,2,SEI
69914,0381120755N,1,KTIF
18391,980381520305,1,KTIF
22338,98ES0058,1,RES
51330,OÖ416311,1,RÖR
38977,472200,1,KTHD
76866,X960553205560,0,NORD
55769,DEK3125,0,ÖVRIGT
20660,9602222066,0,NORD
21140,CF4222,1,KTHD
25531,98TT550602,1,RES
826564678386887287,CT1160,1,KTIF
68145,415330,1,SLASK
1252935183628940348,0491060,2,ITT
72681,EH3823,0,KINA
19026,98199244,1,SEI
69507,XCU599417,1,KTHD
75536,912400,0,MOTOR
19236,301644,2,KTF
21940,EH1290,0,BEARB
24587,TD218002,1,RES
847747049164920891,851085,1,GWA
68482,CU2940,1,KTHD
6152,0304930150,1,KTF
31679,09130023,2,SEHD
41982,GF20843,1,RES
18565,980525029,1,RÖRI
69519,TI7816,1,KTIA
67704,331711,1,KTIS
52869,980375920300-00,1,KTIS
6841,030893015,2,KTF
1216919757559613781,CU5008ZM,1,KTHD
72257,XLT0110,1,BTI
55579,198318,1,SEHD
1219949988624625801,CT4885ZM,1,KTHD
74545,CU4958,1,KTHD
1138234748436248877,XCI7516,1,KTHD
51375,X303995-7,1,KTF
21659,EF119202,1,RES
845488112123898391,GW141410,1,GWA
39288,EF5300,1,SEHD
70154,0475301500F,1,KTHD
25903,TU0375,1,RES
38540,9409252048,0,NORD
24341,SFT58,0,BULT
1224341017010337545,XTS5017,1,KTHD
22928,KH0590,1,RES
24658,98TD293002,1,RES
6493,980306930225,1,KTA
1172763670852578979,D152401,0,BEARB
23993,98PMKTIA30,0,KTIA
1289659104711992384,383212,1,KTF
71908,XEF3924,1,SEHD
19614,98343512,1,KTIF
76595,JD042816,1,KTIA
51348,OÖ426211,1,RÖR
32066,CS3142,1,KTHD
36920,98CD3120,1,RES
1238162686099330830,110080-03,1,SE
71360,CU4346,1,KTHD
845488113197641035,GW207125,1,GWA
38120,98TU242509L,0,RES
48114,98JS0060,1,KTIS
71397,CU5349,1,KTHD
50449,98XTI8040,1,KTHD
75971,XCS4132,1,KTHD
845496444359302155,843350,1,GWA
20218,616450,1,RÖR
73530,0163050925A,1,SEHD
71350,CU4300,1,KTHD
37341,0471111100,1,KTHD
23944,98PLIS11,0,RES
856223513502640821,335665,1,KTIA
71928,98YTT712106,1,RES
24011,98PRULLL,0,RES
23789,98OK1230,1,RES
19021,98199142-00,1,SE
6142,0304760110,1,KTF
52260,0381120220A,1,KTIF
947131349886319910,EH1656,1,SEI
72175,XTU7077,1,RES
6380,0305960555,1,KTF
4586,0250140200,2,KE
18689,98111011,1,SE
68165,GB4311,1,SLASK
19128,255115,1,KE
883693682453465240,CD560601,1,KTHD
864427261067692347,TI544401,1,KTIA
69072,518700,1,RÖRI
44498,EK5159,1,SEHD
38233,98333709-01,1,KTIF
23547,OF200010,1,RES
73699,TB7293,1,KTIA
20045,525342,0,RÖRI
19543,98334044-00,1,KTIF
936806058931274949,XTT7499,1,KTHD
68316,XTG5619,1,KTIA
74400,903227,0,ELEKTR
33755,CT5860,0,BEARB
52244,XTT7545,1,KTIA
24104,98REM255-00,0,RES
50501,X0140001100-2,1,SEI
73958,09135322,2,SEHD
68393,CT553016,1,KTHD
1068184404186813554,CD7716,1,KTHD
20717,9605532103,0,NORD
879278660761661008,871200,1,GWA
24062,98Q1100,1,RES
1144198470442627382,X0381120400-1,1,KTIF
19211,300140,1,KTF
18019,0371920220,1,KTIA
1068531551344868255,CD5124,1,KTHD
40839,9602222078,0,NORD
73172,X450510-6,1,KTHD
75552,98X525101-2,1,RÖRI
882573991886525792,X471420-224,1,KTHD
67972,JS006816,1,KTIA
67896,1721851,1,SE
72536,9609273012,0,NORD
20507,98903550,0,RES
40702,ZMA03529DE,0,INST
1235532214195508995,OD1880,1,SEHD
31709,110076V,1,SEHD
68495,TU577013,1,KTIF
5512,980301940305,1,KTF
20049,525630,0,RÖRI
1081821027661153685,ET0898,1,SEI
51308,ZMA03539NO,0,INST
1011028804377433971,0830017,2,GWA
50594,0481814,2,KTHD
73155,XCS3344,0,KTHD
37316,450610,1,KTHD
829977041997712293,TI748601,1,KTIA
74681,EH1861,1,SEHD
73687,365433,1,KTIA
31724,X0120701505-3,1,SEI
1154160650986805220,0KALKYL_Z47043_4,1,ÖVR
75546,Z3985,5,ÖVR
68615,X0471210220AA-5,1,KTHD
11659,0351720010,2,KTIA
69037,CU4224,1,KTHD
70682,0761200155AA,1,BTI
40160,ET7486,1,SEHD
19773,98354044-00,1,KTIF
5063,0300760115,1,KTF
69253,LT0105,1,BTI
39231,98X172120-00,1,SE
1237020382534994682,X0471301505ZM,1,KTHD
866988954122621759,91935051,0,GBA
22259,98EK124802,1,RES
39428,170133,1,SE
69064,GF20335,1,RES
63380,CD141815,1,KTHD
6074,0303960405,1,KTF
25514,TT533606,1,KTIA
4444,0220030675,2,KE
69593,035176,1,KTIA
1013919255959073332,360185,1,KTIA
20398,98631970-00,0,RES
71180,710345,1,BTI
17761,980371280550,1,RES
1237693065753326302,460177-03,1,KTHD
63573,X0170501855,1,SEHD
1133079358098209362,SF820V,0,BULT
19328,983072001000,1,KTA
1015059493493829005,XCT0906,1,KTHD
37996,455032,1,KTHD
59078,0475260400,1,KTHD
847747052386147459,861155,1,GWA
59064,0475210400,1,KTHD
71057,0760400755,1,BTI
21473,D0730,0,BEARB
74653,X0471261500-9,1,KTHD
23554,OF200088,1,RES
53787,JS016214,1,KTIA
39729,SF2040V,0,BULT
843645873124335139,ZMA017RU,0,INST
73210,330163HA,1,KTIA
22342,ES0110,1,RES
72992,CU0481,0,BEARB
24881,TG2915,1,RES
63346,EP054515,1,SEI
74232,X9715063037,0,NORD
26373,98ÖDEK0002,0,RES
50735,XX182139,1,SE
845496438990595431,831125,1,GWA
72640,X1721561,1,SE
73734,EF1614,1,SEHD
1209206612344170062,CT8227ZM,1,KTHD
17696,980371120155,1,RES
56623,CB5014,1,KTHD
70151,9418552058,0,NORD
831752321728184918,CT8175,1,KTHP
26465,ÖÖB16045,0,RÖR
50504,191035,1,SEHD
55780,0461620,2,KTHD
1011343654431226737,X0475211855-1,1,KTHD
76497,XTD5712-2,1,KTIF
71423,XCU4202,1,KTHD
1175035527229256359,0KALKYL_Z49997_1U,1,ÖVR
1250023026264700762,LBL1005,2,GBA
51823,X0304760110,1,KTF
23484,OF160110,1,RES
70617,0761000400A,1,BTI
26397,98ÖFJÄD220,0,RES
40376,98ZZMA0308CZ,2,ÖVR
68140,XCD7636,1,KTHD
75960,XCD1366,1,KTHD
21445,D0435,1,RES
17830,980371450225,1,KTIF
1229168052316898899,CT4220ZM,1,KTHD
31577,98373536-00,1,KTHD
58894,98460220V-00,1,KTHD
1013917467105309042,360181,1,KTIA
55633,XGB3990,1,SLASK
17985,980371860920,1,KTIA
73203,304012,1,KTF
25448,TT503606,1,KTIA
23603,98OF203025,1,RES
895203292269038648,083000,1,GWA
18222,0381120155,1,KTIF
70337,0730210,2,BTI
817280081750493540,EH5366,1,SEHD
1131169907934659395,CD7522ZM,1,KTHD
947203137064703007,045350,1,KTHD
18764,98130230-00,1,SE
77001,CS1489,0,BEARB
18118,980372820555,1,KTIF
20403,803615,1,EMB
39967,GF30378,1,RES
1133079358098209354,SFT58R,0,BULT
40423,98ZZMA03519NO,2,ÖVR
70053,045250-7,1,KTHD
23339,MFP830,0,BULT
1128258860115249737,EF5211ZM,1,SEHD
40110,ZMA010DE,0,INST
67844,XGB4417,1,SLASK
1136856189421440860,CD7494ZM,1,KTHD
39733,KUL10020,0,KUL
1229156023184893211,CT4728,1,KTHD
4200,980210031975,2,KE
51058,98KUL253535,0,RES
23745,OF302064,1,RES
40687,ZMA03518SK,0,INST
23125,KT114002,1,RES
56447,98EH2306,1,RES
1131169906860916751,CD7332ZM,1,KTHD
77080,CT7394,0,PLAST
19856,98361010,1,RES
68205,0120701100AA,1,SEI
33759,98188188-00,0,RES
986178449732394638,136910,1,SEI
22100,EH3413,1,RES
20424,809002,5,ÖVR
21663,EF1211,1,RES
40093,803609,1,EMB
40692,98ZMA03519FI,0,KTIF
1110850061369172652,841001,1,GWA
1161971278353337805,IP0702,1,ITT
71035,LS4150,1,BTI
19323,307200,1,KTF
830590555651804179,CT8344,0,KTHP
54056,CU5017,1,KTHD
53819,JT011614,1,KTIA
26218,98TU7296,1,RES
20842,9701512100,0,NORD
1203551079726058834,X470164H,1,KTHD
72172,X354134,1,KTIA
1284423417412695411,#REF_2222,0,REF
20583,98920015,0,RES
53185,EH322113,1,SEHD
44657,CT7250,1,KTHD
72835,333601,0,KINA
53930,98JT000514,1,RES
28467,CF5110,1,KTHD
39323,EH5465,0,BEARB
74259,XCT3540-9,1,KTHD
58925,TG5516,1,KTHD
40182,0303930150A,1,KTF
73833,ZTMA334003DE,0,INST
1133837659344191232,SFI616R,0,BULT
17796,980371320755,1,KTIF
51116,GF25688,1,RÖR
5813,0302760110,1,KTF
845488111050156520,GW118180,1,GWA
4312,0220010925,2,KE
20272,620180,1,RÖR
20568,9891930F2060,0,RES
36132,CT1868,1,KTHD
40513,98ZZMA0452HU,2,ÖVR
21744,EF3080,1,RES
1066675644529623116,X1741921-1,1,SE
1009163612914225086,XGW0007,1,GWA
22171,EK033002,1,RES
48464,335554,1,KTIA
58072,980150405500,1,SEHD
73093,464043,1,KTHD
73990,XTI2127,1,KTA
1057730976778075329,082007,2,GBA
69333,XTT823606-4,1,KTIF
31732,98CD4400,1,KTHD
50275,TB5280,1,KTIA
845496443285559875,842265,1,GWA
24383,TB214602,1,RES
38910,981897178-00,0,RES
50993,D3378,1,DOB
1252935184702680511,0497160,2,ITT
39052,0471503000,1,KTHD
69669,XGB4151,0,BEARB
53617,472320,1,KTHD
864413112370494110,355675,1,KTIA
69986,LS0326,1,BTI
7164,980312740400,1,KTIA
56823,ZMA0456ES,0,INST
40808,ZSA010ES,0,INST
974617557115359901,ZTMA476250,0,INST
1097766328797099789,#REF_2173,0,REF
74014,XTI2178,1,KTA
25614,98TT6056,1,KTIF
847747054533631686,862540,1,GWA
68361,CT351016,1,KTHD
22218,EK082002,1,RES
1016515011686129420,X451321-80,1,KTHD
41102,903050230,0,ELEKTR
50581,0461410,2,KTHD
1195415646990522156,135575,1,SEHD
988765728544851765,X333400,1,KTIF
22900,98KH0310,0,RES
56731,TT5354,1,KTHD
63893,ZMA04561SE,0,INST
24357,SSB88,0,BULT
845496442211817685,833275,1,GWA
75622,98X0160530000TS,1,SEHD
24228,RPJ155,0,JÄRN
74139,135410,1,SEHD
69754,EH193017,1,SEI
1076288902859319632,XTU8053,1,KTIA
32516,98045130-00,1,KTHD
1203239761163267928,879150,5,GCSA
37287,430120V-02,1,KTHD
32470,0471400925,1,KTHD
67910,175125,0,REM
71223,X520035,1,RÖRI
1161974881830317892,IP0152,1,ITT
63429,9637072091,0,NORD
22693,98KED008100-00,0,RES
845488114271382765,GW223465,1,GWA
22818,KF0550,1,RES
1128258860115249913,EF5551ZM,1,SEHD
38632,EH067009,1,RES
50883,0130415,2,SE
20186,616170,1,RÖR
71670,474024-01,1,KTHD
26509,ÖÖSVETS100,0,BULT
52078,98354070P,1,KTIF
20388,98631450,1,RÖR
886700223774197154,616053D,1,RÖR
886700223774197150,620053D,1,RÖR
845498027055024266,X960309237215760,0,NORD
36100,CU5176,1,KTHD
69423,98030330-02,1,KTF
1205807912239923551,X470666,1,KTHD
1129049559718244490,485242ZM,1,KTHD
72974,CU4456,1,KTHD
73600,145945,0,REM
20425,809003,5,ÖVR
1096705459750759316,GW235710,1,GWA
879278663982888023,873510,1,GWA
1138974455691837886,CD7570ZM,1,KTHD
25940,98TU054802,1,RES
76547,9601542013,0,NORD
847747053459889335,861165,1,GWA
40028,TU571510,1,RES
63207,EH384815,1,SEHD
68360,CT350616,1,KTHD
71788,OD1860,1,RÖRI
51481,9407532216,0,NORD
21488,D0971,1,RES
68141,XCD7638,1,KTHD
20637,9601512154,0,NORD
24221,98RGP403,0,RES
1216540103904358069,ZGC210003EN,0,INST
6161,0304930555,1,KTF
39545,98REM160,0,RES
63603,309640S,1,KTF
39864,98CD312010,1,RES
50525,TI8424,1,KTIA
1231759001932689910,CI4017ZM,1,KTHD
31900,TT7905,1,RES
59126,98093520-01,2,KTHD
56756,X133025-1,1,SEI
24700,98TD5451,1,RES
1157961320555959863,809010,5,GC
63170,CD220415,1,KTHD
69992,LS3112,1,BTI
845496443285560061,843095,1,GWA
1100434299020174232,X862385,1,GWA
51651,98JD012413,1,KTIS
55503,MCS430R,0,RES
48176,98TI7824,1,RES
879278661835401646,872030,1,GWA
48276,TU047211,1,RES
51301,ZMA03539CZ,0,INST
36958,TU711302,1,KTIF
20298,620450,1,RÖR
21906,98EH100502,1,RES
25680,98TT661802,1,RES
52085,9790092074,0,NORD
18854,98X170100-00,1,SE
38008,CG467709,1,KTHD
25724,98TT7310,1,RES
77111,CU7930,1,KTHD
71281,164149,1,SEI
50507,98TD5972,1,RES
1216597502923543986,471410VZM,1,KTHD
70861,XEF2160,1,SEI
56283,X113200-1,1,SE
845496438990595391,831065,1,GWA
40763,ZMA0362RU,0,INST
58980,0474110750,1,KTHD
1286752420412914866,X0127815000,1,SEI
59125,98093321-01,2,KTHD
22849,98KF1150,1,RES
40935,TB7216,1,KTIA
21597,EF047004,1,RES
69081,518730,1,RÖRI
63024,TD8624,1,KTHD
76542,030296030,2,KTF
31763,98430051V,1,KTHD
68001,ET5810,1,SEHD
24697,98TD5413,1,RES
38794,981005,1,ÖVR
26283,98TU8118,1,KTIF
62988,0335670,2,KTIF
38558,X0471090300,1,KTHD
1143793020133250880,X481810,1,KTHD
58770,XRSP300,0,PLÅT
3998,980210010475,2,KE
71520,X0471301855A,1,KTHD
73862,X191020,1,SE
883704196530476873,XEK3666,1,SEHD
71561,XCD411010,1,RES
76621,XTI5384-3,1,KTIA
24522,TB8020,1,RES
32480,0471403005,1,KTHD
1291900379586921131,GW3.310310,1,GWA
1065877810369275445,X525101-7,1,RÖRI
21616,98EF075002,1,RES
54140,0475300750,1,KTHD
63369,9630072065,0,NORD
22851,98KF1160,1,RES
30829,98133202-01,1,SEI
44743,TI5370,1,KTIA
67911,176125,0,REM
72170,X0471301105,1,KTHD
74130,XTT6304,1,KTIF
73829,GKF1013,0,ÖVRIGT
853729110417646020,X110407TS,1,SEI
63500,TT6546,1,KTIA
74605,X0471160405A-9,1,KTHD
902997303612438998,EH170001,1,SEHD
1110141216817478270,X463410-1,1,KTHD
19865,98361260,1,KTIF
51561,98JD011013,1,KTIS
44536,XRGP150,0,PLÅT
5098,0300940305,1,KTF
22687,KART37,0,EMB
5439,980301730110,1,KTF
73659,X0471110405-9,1,KTHD
996561124182536726,XEH3791,1,SEHD
52188,414075,1,SLASK
53707,GB4172,0,BEARB
19819,98360104,1,RES
954965456186708268,X191114,1,SEI
1068184404186814405,CD7533,1,KTHD
52253,XTT8541,1,KTHD
51681,98JS006513,1,KTIS
51548,XGB4160,1,SLASK
70695,0761500220AA,1,BTI
25399,TT223002,1,RES
52231,XTD8381,1,KTIA
55933,98331705,1,KTIS
1174597969804125416,0KALKYL_Z49997_1,1,ÖVR
56321,CB5056,1,KTHD
4136,980210030375,2,KE
24240,RPJ6010,0,RES
22193,EK051202,1,RES
1017249138827893625,0304930555N,1,KTF
52640,GB3265,1,SLASK
830599739364966439,CD5930,1,KTHD
71914,XCD5800,1,KTHD
71233,0471160925,1,KTHD
69774,036270-6,1,KTIF
36381,PSKIV600,0,PLAST
1138974702652390255,SF30120V,0,BULT
936078782406227932,X0471300550F-7,1,KTHD
73285,EH2394,1,SEHD
23646,98OF208032,1,RES
63900,ZMA04571FR,0,INST
48391,0373920300,1,KTIA
1137141919414893566,CT7130ZM,1,KTHD
50962,D1378,1,DOB
74292,X0471260300A-9,1,KTHD
50721,KULM160,0,KUL
1232205187829904636,91935156,0,GWA
1247331019517201718,XCT1364VK,1,KTHD
24086,Q3055,1,RES
74779,X430455,1,KTHD
847747052386147329,861050,1,GWA
69006,X373536,1,KTHD
31795,K22160812,0,KINA
68070,410300V,1,SLASK
39122,520100,1,RÖRI
847747049164920853,851050,1,GWA
4442,0220030625,2,KE
6052,0303930555,1,KTF
18137,980372851850,1,KTIF
20746,9607552047,0,NORD
4400,0220021350,2,KE
33700,TU5070,1,KTIF
1096705459750759228,GW320605,1,GWA
44587,CD7405,1,KTHD
886700224847939284,GF1921,1,RÖR
63035,465150,1,KTHD
50722,KULM200,0,KUL
56431,803510,1,ÖVR
56745,98XTB5123,1,RES
39756,ÖÖSE0812,0,KUL
72181,98EH1435,1,SEHD
55469,CB5032,1,KTHD
55537,SFI2055R,0,BULT
67947,GB4306,1,SLASK
71042,0710500H,2,BTI
1125712425446165475,RFPET1896,0,PLÅT
76643,X0762000755,1,BTI
962018728648410973,XLV0232,1,BTI
63039,CI4010,1,KTHD
1220274501304163732,X1711191-2,1,SE
69175,0381121100I,1,KTIF
50641,98JD001012,1,KTIS
73345,135142V-01,1,SEHD
73506,0151551105A,1,SEHD
69408,9600712100,0,NORD
24381,TB214102,1,RES
1278950831498988290,XJT010214,1,KTIS
42087,903032320,0,ELEKTR
51060,98315300,1,RES
902997304686181092,EH371601,1,SEHD
21931,98EH119002,1,RES
18760,130180,1,SEI
1168316444460476321,0451220V,2,KTHD
1172763670852575641,D022018,1,DOB
1209103890661884176,X0471350920-2,1,KTHD
1174640001439845001,X960755204360,0,NORD
1013577747047300044,0131815005,1,SEI
70125,9404032064,0,NORD
1224341240348578580,XCT1370,0,PLAST
36322,98CU6520,1,RES
50245,DEK3200,0,ÖVRIGT
22055,EH2440,1,RES
72597,91933940,0,ELEKTR
74102,ET2714,1,SEHD
1166898517762220787,XTI2161,1,KTA
20905,9704032045,0,NORD
37005,0371740750N,1,KTIA
63713,OC3495,1,RÖR
30127,98474013-00,1,KTHD
36240,98353410-00,1,KTIF
38906,981893116-00,0,RES
55613,CS5308,1,KTHD
75750,XEH1388LG,1,SEHD
67842,X412300V-01,1,SLASK
56349,98X0371941505-1,1,KTHD
22157,98EK0160,1,RES
40612,ZMA0303DK,0,INST
61293,0461920,2,KTHD
1222843617625578530,XTD5443,1,KTIF
22504,98ET4537,1,RES
19625,98344055,1,RES
38713,TD2982,1,RES
70555,9703092372208,0,NORD
818720657829039891,XCT0136-1,1,KTHD
22231,98EK103002,1,RES
76245,XCD5610-20,1,KTHD
63145,98X520101,1,RÖRI
1092983742825571884,#REF_2070,0,REF
68692,373560,1,KTHD
55815,XTT8552,1,KTHD
44495,EK5155,1,SEHD
74106,ET2725,1,SEHD
55821,JD035414,1,KTIA
1130463829188697689,XEH1986,0,BEARB
69610,CF517216,1,KTHD
74561,CU5976,1,KTHD
48292,PR039,1,EMB
23950,98PLIST2065,0,RES
901909173475641905,X1741611,0,REM
72415,OF404190,1,RES
18153,980372900400,1,KTIF
25438,TT501406,1,KTHD
23545,OF164215,1,RES
50983,D3324,1,DOB
1102624369441548018,EH1388PU,0,PLAST
1009163612914225056,XGW0002,1,GWA
59118,98TU7534,1,KTHD
40063,TU572510,1,RES
51025,GB3122,1,SLASK
18802,98143125,1,SE
52941,9701592372100,0,NORD
1142300912974460168,XCU4980,0,PLAST
55666,CU5003,1,KTHD
72965,CU3498,1,KTIF
38661,GF25378,1,RES
63272,CU1948,1,KTHD
53704,GB4169,0,BEARB
1224053972524806070,X0471110550A,1,KTHD
1237696471662521836,470252V-04,1,KTHD
18648,110015,1,SEI
69778,036282-6,1,KTIF
55830,EH231614,0,BEARB
40433,98ZZMA03529FR,2,ÖVR
19839,98360412,1,KTIF
71779,X170180,1,SE
1219949989698368171,CU513501ZM,1,KTHD
21914,98EH107602,1,RES
845488113197640401,GW157575,1,GWA
845488114271383354,GW225505,1,GWA
21727,98EF2330,0,RES
26489,98ÖÖPE125125,0,RES
40656,ZMA0308HU,0,INST
51864,98364333-00,1,KTIA
26259,TU8050,1,RES
24592,98TD225002,1,KTA
74244,X0451010-9,2,KTHD
845496443285559893,842250,1,GWA
58703,TS5764,1,KTHD
75680,525703-01,1,RÖRI
1099632275277702485,XCD1337-5,1,KTIF
71421,XTU851009,1,KTHD
51336,OÖ420211,1,RÖR
1002103092941728152,XTD565801,1,KTHD
55753,CD7639,1,KTHD
63639,198191,2,SEI
25094,TI2855,1,KTA
70362,X1792135,0,REM
4674,0260055120,2,KE
18325,980381370400,1,KTIF
36134,CT1875,1,KTHD
71490,LS0356,1,BTI
38989,475042,1,KTHD
76645,X960159022027,0,NORD
1133078965108620630,EH5744ZM,1,SEHD
866988955196363746,91935042,0,GBA
73561,803649,0,EMB
22688,KART39,0,EMB
50726,98KUG1330,0,RES
40353,98ZZMA0304ES,2,ÖVR
1386,0103700405,1,SE
71657,XJD043216,1,KTIA
32453,0471350920,1,KTHD
56510,CU4610,1,KTHD
22859,98KF1210,1,RES
868071260274095952,X0300960225-1,1,KTF
1065528722989057473,082022,2,GBA
76339,CU5104,1,KTHD
70802,CD712017,1,KTHD
3960,0131704000,1,SEI
52458,CS1048,1,KTHD
59033,0475110225,1,KTHD
59037,0475110405,1,KTHD
63571,9618573048,0,NORD
20682,9603032051,0,NORD
76796,98X525101-6,1,RÖRI
48482,98360189V-04,1,KTIA
879278663982888197,873220,1,GWA
70122,045511,1,KTHA
995751103074347934,ET7489,1,SEHD
33296,X350032,1,KTIF
1252935184702679758,0497255,2,ITT
73545,0163053000,1,SEHD
68298,364097,1,KTHD
72330,9704092672193,0,NORD
840655124010686093,CG6072,1,KTHD
58732,XGB4238,1,SLASK
72880,CU0396,1,KTIF
20347,625455,0,RÖR
69222,LI3030,1,BTI
983880657476857607,EH0759,1,SEI
1162009769845030491,IP0324,1,ITT
69351,980150530005A,1,SEHD
70193,072100,1,BTI
40835,474007,1,KTHD
